client_id,date_naissance,date_inscription,segment_client,region,departement
433,1963-10-07,1989-01-17,Standard,Île-de-France,75
434,1994-01-21,2013-09-21,Standard,Grand Est,08
435,1952-02-17,2010-10-08,Standard,Île-de-France,92
436,1984-07-08,2020-02-16,Standard,Normandie,76
437,1999-04-28,2020-07-22,Premium,Provence-Alpes-Côte d'Azur,83
438,1960-10-05,2012-03-10,Standard,Normandie,50
439,1961-11-06,1980-01-04,Pro,Occitanie,34
440,1950-11-14,1983-11-19,Premium,Grand Est,10
441,1985-04-17,2020-05-14,Standard,Auvergne-Rhône-Alpes,07
442,1949-07-07,1982-04-08,Pro,Auvergne-Rhône-Alpes,74
443,1973-10-29,2014-06-06,Standard,Île-de-France,93
444,1955-01-13,1975-09-19,Standard,Hauts-de-France,60
445,1963-06-17,2015-03-31,Standard,Auvergne-Rhône-Alpes,74
446,1989-07-30,2007-12-19,Standard,Nouvelle-Aquitaine,23
447,1982-03-23,2001-07-02,Pro,Île-de-France,75
448,1986-05-02,2019-11-18,Standard,Occitanie,66
449,1996-08-28,2014-11-09,Pro,Grand Est,57
450,1975-10-25,2012-02-03,Premium,Provence-Alpes-Côte d'Azur,84
451,1947-06-20,2018-01-07,Pro,Normandie,61
452,1972-05-13,2005-11-20,Standard,Grand Est,57
453,2004-04-29,2022-11-26,Pro,Normandie,50
454,1991-11-13,2014-05-17,Pro,Nouvelle-Aquitaine,87
455,1947-05-26,1969-07-15,Standard,Nouvelle-Aquitaine,47
456,1961-07-25,2015-08-05,Standard,Île-de-France,93
457,1982-06-23,2008-12-12,Standard,Île-de-France,77
458,1998-05-30,2022-02-14,Pro,Île-de-France,94
459,1981-06-21,2019-04-14,Pro,Auvergne-Rhône-Alpes,73
460,2007-06-02,2025-05-31,Standard,Hauts-de-France,59
461,2000-11-09,2021-06-29,Standard,Île-de-France,78
462,1972-01-23,2002-08-03,Pro,Auvergne-Rhône-Alpes,69
463,2001-10-31,2024-07-12,Standard,Bretagne,22
464,1986-06-16,2009-10-17,Premium,Occitanie,30
465,1954-06-07,1973-02-14,Pro,Île-de-France,91
466,1947-04-25,1971-10-21,Pro,Pays de la Loire,49
467,1992-07-21,2013-12-06,Premium,Nouvelle-Aquitaine,64
468,1982-08-25,2022-04-05,Standard,Île-de-France,75
469,1970-03-15,2001-02-18,Standard,Nouvelle-Aquitaine,33
470,1995-01-09,2016-02-02,Standard,Pays de la Loire,53
471,1955-11-17,2025-03-12,Pro,Auvergne-Rhône-Alpes,03
472,1997-04-12,2020-06-30,Standard,Île-de-France,92
473,1961-03-07,2024-07-22,Pro,Île-de-France,75
474,1995-11-21,2020-05-29,Pro,Bourgogne-Franche-Comté,25
475,1949-04-18,1990-07-27,Standard,Île-de-France,75
476,1978-06-10,2011-12-31,Standard,Centre-Val de Loire,18
477,1996-12-14,2021-08-17,Pro,Nouvelle-Aquitaine,86
478,1945-12-02,1990-09-25,Standard,Hauts-de-France,59
479,1951-08-31,1989-07-07,Pro,Île-de-France,75
480,1953-12-17,2010-11-19,Standard,Grand Est,51
481,2002-02-14,2021-11-23,Standard,Centre-Val de Loire,18
482,1956-05-17,2011-11-26,Premium,Occitanie,66
483,1993-06-04,2015-01-12,Standard,Grand Est,68
484,1963-05-07,1989-01-13,Standard,Grand Est,57
485,1969-05-29,2021-12-20,Premium,Normandie,61
486,1946-08-22,1994-01-17,Standard,Bourgogne-Franche-Comté,71
487,1969-11-24,2006-05-11,Pro,Auvergne-Rhône-Alpes,69
488,1990-05-14,2025-12-05,Standard,Nouvelle-Aquitaine,17
489,2000-02-10,2019-06-16,Standard,Corse,2A
490,1964-06-20,2020-05-17,Standard,Occitanie,66
491,1959-03-21,2006-11-07,Standard,Hauts-de-France,62
492,2006-10-21,2024-11-16,Standard,Occitanie,31
493,1969-12-17,2017-09-28,Standard,Pays de la Loire,72
494,1996-08-14,2023-08-14,Premium,Occitanie,65
495,1978-12-25,1998-01-14,Pro,Hauts-de-France,02
496,1948-04-14,1985-01-18,Standard,Provence-Alpes-Côte d'Azur,13
497,1947-07-14,1995-11-23,Pro,Provence-Alpes-Côte d'Azur,13
498,1979-05-10,2002-07-21,Premium,Provence-Alpes-Côte d'Azur,06
499,1975-10-14,1998-06-18,Standard,Nouvelle-Aquitaine,64
500,1956-05-30,1981-07-17,Standard,Occitanie,31
501,1945-07-24,2022-06-15,Premium,Hauts-de-France,59
502,2002-11-14,2023-08-24,Pro,Provence-Alpes-Côte d'Azur,13
503,1999-08-23,2024-02-24,Standard,Nouvelle-Aquitaine,33
504,1957-08-31,2011-09-12,Standard,Bretagne,56
505,1988-01-27,2024-10-23,Premium,Bourgogne-Franche-Comté,21
506,2006-04-18,2025-02-27,Standard,Île-de-France,92
507,1962-02-14,1988-10-02,Premium,Auvergne-Rhône-Alpes,74
508,1956-04-11,1976-01-25,Premium,Bourgogne-Franche-Comté,25
509,1950-01-12,2019-09-08,Pro,Hauts-de-France,59
510,1947-03-26,1965-10-14,Pro,Auvergne-Rhône-Alpes,69
511,1989-11-05,2012-09-10,Standard,Auvergne-Rhône-Alpes,63
512,1962-04-23,1983-06-05,Premium,Auvergne-Rhône-Alpes,42
513,1971-04-23,2025-11-24,Premium,Île-de-France,93
514,1969-10-29,2005-11-03,Premium,Hauts-de-France,62
515,1990-01-04,2025-01-26,Standard,Hauts-de-France,59
516,1961-06-25,2010-01-14,Standard,Occitanie,65
517,1963-02-16,1992-02-27,Standard,Île-de-France,92
518,1949-05-16,2026-03-10,Standard,Nouvelle-Aquitaine,86
519,1952-09-11,2024-11-30,Standard,Auvergne-Rhône-Alpes,26
520,1962-04-08,2008-02-23,Standard,Occitanie,66
521,1948-10-15,1997-12-20,Standard,Provence-Alpes-Côte d'Azur,06
522,1952-07-23,2004-11-04,Pro,Auvergne-Rhône-Alpes,69
523,1972-01-18,2022-02-21,Standard,Grand Est,10
524,2003-08-24,2025-05-26,Premium,Occitanie,34
525,2004-03-25,2024-02-11,Pro,Grand Est,68
526,1948-09-23,1987-07-10,Standard,Île-de-France,75
527,1994-01-21,2019-08-16,Pro,Nouvelle-Aquitaine,40
528,1975-03-04,1996-01-01,Pro,Provence-Alpes-Côte d'Azur,13
529,1997-09-12,2020-12-24,Standard,Centre-Val de Loire,28
530,1983-12-28,2020-10-09,Standard,Occitanie,31
531,1976-10-10,2019-06-13,Premium,Grand Est,88
532,1959-03-11,1995-03-27,Standard,Île-de-France,93
533,1981-03-16,2012-04-15,Premium,Auvergne-Rhône-Alpes,01
534,1992-01-14,2017-10-29,Pro,Normandie,14
535,1993-01-19,2019-06-15,Premium,Auvergne-Rhône-Alpes,38
536,1978-05-23,1997-07-06,Standard,Hauts-de-France,02
537,1968-12-01,1991-12-15,Standard,Auvergne-Rhône-Alpes,63
538,1986-04-07,2011-11-12,Pro,Nouvelle-Aquitaine,33
539,1954-07-10,1991-10-20,Standard,Provence-Alpes-Côte d'Azur,13
540,2004-10-25,2025-04-29,Standard,Nouvelle-Aquitaine,40
541,1985-06-25,2018-06-18,Standard,Occitanie,11
542,1957-11-09,2024-02-19,Standard,Centre-Val de Loire,28
543,1952-11-05,1987-03-08,Premium,Auvergne-Rhône-Alpes,63
544,2005-04-11,2026-04-07,Pro,Occitanie,46
545,2003-10-20,2021-10-29,Standard,Nouvelle-Aquitaine,79
546,1991-01-15,2023-01-23,Premium,Auvergne-Rhône-Alpes,38
547,1981-06-25,2025-09-27,Pro,Centre-Val de Loire,45
548,1967-01-13,2016-09-09,Standard,Pays de la Loire,49
549,2007-02-13,2026-04-02,Premium,Île-de-France,93
550,1956-09-26,1975-09-23,Standard,Pays de la Loire,72
551,1987-03-04,2005-04-29,Pro,Île-de-France,78
552,1969-02-21,1988-01-30,Standard,Provence-Alpes-Côte d'Azur,06
553,2008-03-31,2026-04-12,Pro,Hauts-de-France,59
554,1961-02-18,1989-12-03,Pro,Occitanie,34
555,1971-05-16,1990-08-19,Standard,Bourgogne-Franche-Comté,58
556,1976-06-04,2019-04-08,Standard,Pays de la Loire,44
557,1959-01-02,1999-08-04,Pro,Île-de-France,94
558,1963-04-19,2000-01-19,Standard,Normandie,76
559,2006-01-25,2024-12-04,Premium,Bretagne,29
560,1976-08-16,2017-07-01,Standard,Occitanie,30
561,2007-06-23,2026-01-07,Standard,Provence-Alpes-Côte d'Azur,84
562,1998-09-23,2019-03-28,Standard,Pays de la Loire,44
563,1962-05-01,2013-11-20,Standard,Bourgogne-Franche-Comté,58
564,2001-04-21,2026-03-04,Pro,Bretagne,22
565,1990-01-14,2015-05-26,Pro,Occitanie,30
566,1959-11-03,2010-06-09,Premium,Île-de-France,75
567,1951-09-24,1992-11-24,Standard,Centre-Val de Loire,37
568,1954-07-05,1976-09-16,Pro,Occitanie,31
569,1986-08-31,2020-08-27,Standard,Occitanie,12
570,1952-10-26,2009-04-23,Standard,Auvergne-Rhône-Alpes,69
571,1981-03-14,2013-01-17,Standard,Île-de-France,75
572,2007-07-23,2025-09-28,Standard,Occitanie,11
573,1953-06-08,2016-09-27,Standard,Île-de-France,93
574,1969-10-30,2018-11-14,Premium,Auvergne-Rhône-Alpes,07
575,1996-10-30,2022-08-24,Standard,Auvergne-Rhône-Alpes,03
576,1972-03-09,2012-07-31,Standard,Île-de-France,91
577,2004-11-03,2026-01-06,Pro,Pays de la Loire,53
578,2005-01-09,2026-01-13,Pro,Nouvelle-Aquitaine,33
579,2000-12-16,2024-09-07,Pro,Île-de-France,94
580,1981-07-30,2004-04-29,Pro,Auvergne-Rhône-Alpes,38
581,2003-05-18,2026-01-12,Standard,Pays de la Loire,72
582,1975-08-22,2010-04-24,Pro,Île-de-France,91
583,1956-11-11,2008-02-16,Standard,Île-de-France,77
584,1955-03-01,1997-06-20,Pro,Île-de-France,92
585,1985-02-26,2021-07-23,Standard,Île-de-France,77
586,1996-01-31,2015-09-17,Pro,Bretagne,56
587,1946-02-15,1989-09-27,Pro,Île-de-France,92
588,1999-03-12,2022-04-06,Pro,Pays de la Loire,44
589,1983-03-14,2004-03-18,Standard,Île-de-France,78
590,1990-01-17,2012-10-15,Pro,Occitanie,31
591,1964-02-28,1986-07-03,Standard,Occitanie,65
592,1968-01-14,1995-07-14,Pro,Bourgogne-Franche-Comté,71
593,1973-05-09,2005-06-10,Pro,Grand Est,57
594,1962-09-28,2005-03-02,Standard,Pays de la Loire,44
595,1972-12-08,2011-11-04,Standard,Occitanie,34
596,1972-12-14,2005-03-11,Standard,Normandie,61
597,1949-11-07,2004-08-23,Premium,Île-de-France,91
598,1946-10-22,1972-02-06,Standard,Grand Est,57
599,1971-06-12,2015-02-28,Standard,Île-de-France,75
600,1964-04-16,2021-11-14,Premium,Île-de-France,75
601,1954-06-29,1997-08-21,Pro,Centre-Val de Loire,41
602,1990-05-19,2010-03-05,Standard,Auvergne-Rhône-Alpes,38
603,2004-05-28,2024-10-05,Premium,Nouvelle-Aquitaine,19
604,1996-03-17,2015-07-02,Standard,Île-de-France,93
605,1959-04-19,1984-03-13,Premium,Auvergne-Rhône-Alpes,01
606,1991-04-25,2017-11-08,Standard,Centre-Val de Loire,36
607,1955-05-07,1990-12-11,Pro,Nouvelle-Aquitaine,33
608,1953-04-10,1992-01-11,Standard,Île-de-France,92
609,1976-04-30,2012-03-14,Premium,Nouvelle-Aquitaine,33
610,1969-02-17,1989-03-25,Pro,Centre-Val de Loire,45
611,1972-08-22,2008-04-15,Standard,Centre-Val de Loire,37
612,1945-10-12,2017-04-06,Standard,Grand Est,68
613,1955-05-15,2018-11-17,Standard,Île-de-France,78
614,1982-02-22,2005-06-24,Pro,Auvergne-Rhône-Alpes,38
615,1999-10-18,2025-02-07,Standard,Occitanie,34
616,1970-04-11,1988-07-15,Premium,Auvergne-Rhône-Alpes,03
617,1977-07-24,2013-11-26,Pro,Normandie,76
618,2004-07-22,2024-02-16,Standard,Pays de la Loire,85
619,1963-01-28,1994-05-22,Standard,Bourgogne-Franche-Comté,25
620,1978-04-24,2014-05-28,Standard,Occitanie,66
621,1957-02-04,1977-03-01,Premium,Bretagne,35
622,1990-01-23,2025-04-11,Standard,Hauts-de-France,80
623,1973-11-02,2005-07-01,Premium,Île-de-France,75
624,1966-03-10,2019-07-27,Pro,Grand Est,68
625,1982-09-24,2026-03-19,Standard,Hauts-de-France,62
626,1950-01-12,1979-12-23,Pro,Hauts-de-France,60
627,1997-11-18,2016-07-27,Standard,Auvergne-Rhône-Alpes,63
628,1988-07-06,2020-03-22,Standard,Normandie,61
629,1962-03-27,2014-01-22,Premium,Île-de-France,91
630,1988-02-25,2009-08-30,Standard,Auvergne-Rhône-Alpes,69
631,1947-02-24,2001-08-15,Standard,Île-de-France,78
632,1972-01-24,2010-08-28,Standard,Auvergne-Rhône-Alpes,63
633,1949-08-29,1990-05-12,Pro,Nouvelle-Aquitaine,23
634,1998-05-20,2025-07-25,Premium,Bretagne,35
635,1984-05-10,2021-01-15,Standard,Bretagne,22
636,1990-03-07,2014-08-09,Pro,Auvergne-Rhône-Alpes,74
637,1974-11-13,1997-02-24,Pro,Provence-Alpes-Côte d'Azur,06
638,1947-12-08,1987-04-02,Pro,Normandie,76
639,1965-01-13,2017-12-26,Standard,Occitanie,34
640,1976-05-22,2014-12-06,Pro,Nouvelle-Aquitaine,33
641,1993-02-20,2023-06-14,Standard,Grand Est,08
642,1986-12-11,2016-11-02,Premium,Provence-Alpes-Côte d'Azur,83
643,2000-12-15,2022-02-18,Standard,Nouvelle-Aquitaine,33
644,1951-08-10,1989-04-09,Standard,Île-de-France,92
645,1984-01-03,2014-12-03,Standard,Hauts-de-France,60
646,1997-09-12,2025-07-13,Standard,Pays de la Loire,44
647,1954-08-06,2013-06-10,Premium,Hauts-de-France,02
648,1959-01-16,1985-05-31,Standard,Provence-Alpes-Côte d'Azur,83
649,1950-04-20,1995-09-19,Pro,Bretagne,35
650,1991-06-28,2012-12-27,Pro,Île-de-France,78
651,1954-11-04,1990-10-20,Standard,Île-de-France,77
652,1990-09-28,2020-04-20,Standard,Grand Est,88
653,2003-11-25,2023-01-04,Standard,Nouvelle-Aquitaine,33
654,1955-12-15,2010-07-29,Pro,Bretagne,22
655,1969-05-20,2013-10-02,Standard,Pays de la Loire,49
656,1961-07-31,1995-04-15,Pro,Nouvelle-Aquitaine,19
657,1986-07-13,2014-07-20,Premium,Provence-Alpes-Côte d'Azur,05
658,1996-02-09,2018-06-14,Pro,Pays de la Loire,44
659,1982-03-08,2022-04-17,Pro,Auvergne-Rhône-Alpes,74
660,1978-01-02,2012-07-22,Standard,Occitanie,66
661,2004-12-02,2023-02-05,Pro,Île-de-France,94
662,1964-07-06,1987-12-29,Premium,Occitanie,12
663,1983-01-02,2004-06-18,Pro,Grand Est,57
664,1952-12-16,2011-12-03,Premium,Grand Est,67
665,1995-10-29,2025-12-11,Standard,Nouvelle-Aquitaine,17
666,1957-06-02,2006-06-15,Premium,Nouvelle-Aquitaine,87
667,1949-10-01,2001-08-01,Pro,Île-de-France,77
668,1976-09-03,2001-02-09,Pro,Auvergne-Rhône-Alpes,74
669,1961-02-24,1994-09-14,Pro,Auvergne-Rhône-Alpes,69
670,1964-12-08,2002-09-17,Pro,Bretagne,22
671,1968-01-19,2003-04-22,Standard,Île-de-France,75
672,1946-01-14,2016-06-15,Pro,Île-de-France,92
673,1990-07-07,2020-02-15,Premium,Provence-Alpes-Côte d'Azur,83
674,1977-08-16,2016-05-22,Standard,Nouvelle-Aquitaine,87
675,1978-12-10,2019-05-13,Pro,Bourgogne-Franche-Comté,21
676,1956-02-09,2008-04-07,Standard,Auvergne-Rhône-Alpes,69
677,1979-02-03,2010-03-22,Premium,Auvergne-Rhône-Alpes,69
678,1993-04-29,2024-01-13,Standard,Hauts-de-France,59
679,1971-09-06,2025-07-30,Premium,Nouvelle-Aquitaine,33
680,1985-08-04,2025-10-23,Pro,Île-de-France,77
681,1984-04-25,2021-09-30,Pro,Pays de la Loire,49
682,1981-12-30,2002-02-19,Standard,Île-de-France,94
683,1990-02-12,2016-09-08,Pro,Île-de-France,93
684,1964-04-16,2023-12-24,Pro,Île-de-France,91
685,1971-02-27,2011-02-17,Standard,Île-de-France,95
686,1968-04-01,2023-01-18,Pro,Grand Est,57
687,2000-01-18,2022-09-18,Premium,Nouvelle-Aquitaine,40
688,1997-03-14,2018-08-30,Pro,Hauts-de-France,62
689,1983-01-08,2022-05-09,Pro,Île-de-France,93
690,1979-03-04,2006-02-04,Pro,Auvergne-Rhône-Alpes,07
691,1967-03-23,2023-04-08,Pro,Bretagne,35
692,1956-08-19,2015-08-20,Standard,Normandie,76
693,1979-09-06,2015-12-16,Standard,Auvergne-Rhône-Alpes,42
694,1975-05-13,2021-11-04,Premium,Bretagne,22
695,1984-09-22,2025-10-22,Pro,Occitanie,81
696,1954-07-30,2024-02-05,Standard,Hauts-de-France,59
697,1951-03-13,2012-08-08,Standard,Pays de la Loire,49
698,1946-03-20,2001-09-01,Pro,Centre-Val de Loire,28
699,1984-06-03,2013-02-11,Standard,Auvergne-Rhône-Alpes,69
700,1947-04-16,1970-12-10,Pro,Nouvelle-Aquitaine,79
701,1986-11-02,2013-06-22,Premium,Bourgogne-Franche-Comté,58
702,1955-05-15,1995-05-27,Pro,Grand Est,67
703,1973-01-25,2015-05-16,Pro,Pays de la Loire,85
704,1958-03-21,1991-05-23,Pro,Centre-Val de Loire,28
705,1955-04-14,1982-05-20,Standard,Île-de-France,94
706,1985-09-20,2024-12-28,Standard,Île-de-France,91
707,1986-07-11,2020-12-02,Standard,Île-de-France,94
708,1949-03-28,1980-10-12,Pro,Hauts-de-France,80
709,2005-10-29,2023-11-18,Standard,Centre-Val de Loire,41
710,1957-08-20,2001-12-31,Pro,Île-de-France,94
711,2007-11-21,2025-12-27,Standard,Île-de-France,75
712,2005-02-02,2025-03-24,Standard,Hauts-de-France,62
713,1956-10-27,1978-02-03,Premium,Île-de-France,93
714,1951-12-16,2004-09-05,Pro,Pays de la Loire,72
715,1998-05-15,2025-02-02,Pro,Grand Est,54
716,2004-11-04,2024-03-22,Pro,Pays de la Loire,49
717,1993-12-05,2014-10-05,Pro,Hauts-de-France,62
718,1976-09-14,2009-07-31,Standard,Île-de-France,93
719,1969-12-21,1989-10-04,Premium,Île-de-France,77
720,1964-04-13,1992-09-26,Standard,Provence-Alpes-Côte d'Azur,13
721,1999-05-25,2023-06-21,Pro,Nouvelle-Aquitaine,47
722,1962-08-15,1983-01-14,Standard,Pays de la Loire,49
723,1949-01-22,1969-06-25,Standard,Nouvelle-Aquitaine,17
724,1969-12-28,2001-06-15,Premium,Provence-Alpes-Côte d'Azur,13
725,2000-08-29,2021-11-07,Pro,Île-de-France,94
726,1987-03-09,2017-01-26,Standard,Pays de la Loire,44
727,1983-04-20,2015-10-22,Pro,Grand Est,57
728,1990-08-19,2008-12-06,Pro,Auvergne-Rhône-Alpes,01
729,2008-01-01,2026-03-21,Standard,Nouvelle-Aquitaine,87
730,1952-08-11,2005-03-15,Standard,Bretagne,56
731,1956-12-23,2015-05-17,Standard,Auvergne-Rhône-Alpes,74
732,1978-08-07,2009-07-02,Pro,Hauts-de-France,59
733,1968-03-12,2013-09-01,Pro,Occitanie,66
734,1969-07-26,2001-09-17,Premium,Provence-Alpes-Côte d'Azur,84
735,1961-04-10,1990-09-16,Standard,Occitanie,11
736,1948-11-04,2013-04-15,Standard,Bourgogne-Franche-Comté,25
737,1957-01-29,1985-02-13,Standard,Auvergne-Rhône-Alpes,74
738,1973-01-15,1994-09-28,Standard,Pays de la Loire,44
739,1966-12-05,2007-05-06,Standard,Grand Est,54
740,1950-11-30,1980-04-03,Premium,Auvergne-Rhône-Alpes,73
741,1987-01-07,2007-11-08,Premium,Grand Est,57
742,1975-01-16,2008-01-05,Pro,Auvergne-Rhône-Alpes,01
743,1980-12-05,2020-04-28,Pro,Auvergne-Rhône-Alpes,63
744,1982-10-07,2023-09-09,Premium,Auvergne-Rhône-Alpes,69
745,1974-11-10,2017-08-27,Standard,Normandie,76
746,1997-08-31,2016-01-06,Premium,Nouvelle-Aquitaine,87
747,1955-06-01,2005-03-24,Standard,Île-de-France,77
748,1965-03-14,1994-12-10,Standard,Île-de-France,92
749,1972-07-05,2008-09-13,Premium,Pays de la Loire,49
750,2005-07-17,2025-09-05,Premium,Pays de la Loire,53
751,2005-05-27,2024-01-09,Standard,Île-de-France,95
752,1975-06-30,2017-02-24,Standard,Pays de la Loire,85
753,2004-01-22,2025-03-04,Pro,Hauts-de-France,59
754,1980-06-22,2017-10-01,Standard,Occitanie,48
755,1978-08-21,2013-08-20,Standard,Normandie,50
756,1980-01-01,2020-10-15,Standard,Nouvelle-Aquitaine,40
757,1987-12-13,2018-10-26,Premium,Auvergne-Rhône-Alpes,43
758,1996-03-23,2022-12-26,Standard,Provence-Alpes-Côte d'Azur,13
759,1990-12-18,2016-09-27,Standard,Bourgogne-Franche-Comté,70
760,1987-07-26,2010-03-11,Premium,Hauts-de-France,60
761,1968-06-20,2004-06-10,Pro,Auvergne-Rhône-Alpes,38
762,1960-03-04,2003-12-30,Pro,Île-de-France,75
763,1970-08-27,2013-03-13,Pro,Centre-Val de Loire,36
764,2001-12-10,2022-02-22,Pro,Auvergne-Rhône-Alpes,63
765,1998-08-27,2020-05-04,Premium,Auvergne-Rhône-Alpes,43
766,1966-09-25,1988-12-10,Premium,Île-de-France,77
767,1963-05-07,1987-06-12,Standard,Île-de-France,78
768,1989-02-06,2020-02-02,Pro,Hauts-de-France,59
769,1966-09-20,1998-11-23,Premium,Bourgogne-Franche-Comté,39
770,1983-12-08,2003-06-14,Pro,Nouvelle-Aquitaine,17
771,1948-11-18,1993-10-08,Pro,Hauts-de-France,62
772,1998-10-21,2018-06-07,Premium,Grand Est,88
773,1948-01-17,1968-02-04,Pro,Auvergne-Rhône-Alpes,38
774,1970-03-31,2007-12-12,Standard,Occitanie,81
775,1995-07-22,2017-03-31,Standard,Nouvelle-Aquitaine,33
776,1955-05-26,2009-04-14,Premium,Bourgogne-Franche-Comté,71
777,1971-01-01,1999-05-08,Pro,Nouvelle-Aquitaine,16
778,1949-04-03,1968-01-30,Standard,Île-de-France,92
779,1957-09-01,1991-03-23,Pro,Île-de-France,78
780,1973-12-08,2000-02-17,Pro,Provence-Alpes-Côte d'Azur,06
781,1963-10-25,2002-05-21,Premium,Grand Est,10
782,1980-09-27,2006-06-28,Standard,Provence-Alpes-Côte d'Azur,84
783,1994-10-15,2023-12-05,Standard,Grand Est,54
784,1967-01-20,2017-01-25,Standard,Île-de-France,92
785,1972-09-27,2014-12-23,Standard,Nouvelle-Aquitaine,86
786,1985-11-22,2025-07-02,Premium,Île-de-France,94
787,2003-04-04,2021-09-29,Premium,Hauts-de-France,59
788,1968-02-06,2008-06-23,Pro,Occitanie,31
789,1955-11-30,2000-10-06,Premium,Nouvelle-Aquitaine,16
790,1976-11-30,2008-06-01,Standard,Hauts-de-France,59
791,1956-10-11,2009-08-09,Standard,Nouvelle-Aquitaine,86
792,1966-06-21,2023-05-17,Pro,Occitanie,34
793,1981-09-26,2011-12-05,Pro,Auvergne-Rhône-Alpes,69
794,1992-06-16,2019-07-13,Standard,Bretagne,56
795,1995-09-04,2020-04-25,Pro,Bourgogne-Franche-Comté,39
796,1961-06-13,2023-04-01,Standard,Nouvelle-Aquitaine,33
797,1976-04-19,2020-04-22,Pro,Grand Est,67
798,1987-12-31,2012-02-26,Premium,Île-de-France,91
799,1996-06-03,2015-02-06,Premium,Normandie,27
800,1986-09-21,2022-12-02,Standard,Île-de-France,92
801,1982-10-19,2020-07-10,Pro,Provence-Alpes-Côte d'Azur,06
802,1953-06-25,1994-06-10,Standard,Auvergne-Rhône-Alpes,69
803,1956-02-03,1991-03-09,Standard,Provence-Alpes-Côte d'Azur,06
804,1959-12-23,1979-01-04,Premium,Occitanie,34
805,1972-01-20,2011-06-18,Pro,Hauts-de-France,02
806,1961-10-14,1987-10-20,Premium,Centre-Val de Loire,37
807,1953-02-10,2018-01-31,Premium,Île-de-France,78
808,1958-02-16,2014-06-22,Pro,Île-de-France,93
809,1945-05-13,2013-10-14,Premium,Auvergne-Rhône-Alpes,74
810,1977-05-23,2012-12-13,Standard,Centre-Val de Loire,36
811,1996-12-15,2019-12-17,Standard,Nouvelle-Aquitaine,86
812,1946-03-25,2013-05-20,Pro,Auvergne-Rhône-Alpes,74
813,1954-08-09,1993-12-07,Pro,Provence-Alpes-Côte d'Azur,13
814,1997-05-16,2015-07-27,Pro,Île-de-France,92
815,1947-02-11,2020-10-16,Pro,Bretagne,56
816,1956-05-03,2013-05-31,Premium,Auvergne-Rhône-Alpes,38
817,1959-04-15,1993-03-23,Pro,Île-de-France,78
818,1982-05-18,2019-11-11,Pro,Centre-Val de Loire,37
819,1968-01-08,1998-09-10,Pro,Nouvelle-Aquitaine,17
820,1987-10-07,2009-11-07,Pro,Nouvelle-Aquitaine,33
821,1979-10-24,2010-06-03,Standard,Centre-Val de Loire,45
822,1971-01-04,2003-07-22,Pro,Hauts-de-France,60
823,1994-03-18,2025-03-22,Pro,Occitanie,11
824,1982-01-09,2010-09-03,Standard,Hauts-de-France,59
825,1983-07-05,2012-04-01,Pro,Normandie,76
826,1969-10-10,2005-12-23,Standard,Normandie,14
827,1950-06-17,2013-03-02,Pro,Île-de-France,94
828,1954-06-13,1995-10-07,Premium,Normandie,76
829,1982-11-12,2012-06-09,Pro,Occitanie,82
830,2008-04-04,2026-04-03,Pro,Normandie,61
831,2000-11-17,2020-03-28,Standard,Auvergne-Rhône-Alpes,26
832,1993-09-23,2014-04-21,Pro,Provence-Alpes-Côte d'Azur,13
833,1953-08-11,1996-12-16,Standard,Nouvelle-Aquitaine,86
834,1972-10-16,2014-07-16,Standard,Occitanie,66
835,1988-12-19,2023-10-05,Pro,Hauts-de-France,80
836,1985-04-26,2024-10-31,Pro,Île-de-France,94
837,1960-02-08,2015-12-24,Premium,Pays de la Loire,85
838,1958-11-08,1985-10-15,Pro,Normandie,50
839,1959-09-18,1990-08-16,Premium,Nouvelle-Aquitaine,87
840,1952-03-23,1984-11-21,Standard,Occitanie,34
841,1946-04-05,1972-07-28,Pro,Grand Est,51
842,1954-02-28,2012-04-05,Pro,Provence-Alpes-Côte d'Azur,83
843,1952-05-11,1996-12-13,Premium,Auvergne-Rhône-Alpes,74
844,1981-06-02,2023-01-10,Standard,Corse,2B
845,2004-09-25,2026-04-01,Standard,Auvergne-Rhône-Alpes,01
846,1975-09-23,2018-05-21,Premium,Pays de la Loire,72
847,1984-02-07,2015-08-01,Standard,Bretagne,35
848,1963-11-25,2004-09-21,Standard,Bretagne,56
849,1947-11-17,1985-02-27,Premium,Île-de-France,91
850,1969-05-23,2005-12-30,Premium,Occitanie,31
851,1998-06-25,2023-01-23,Standard,Provence-Alpes-Côte d'Azur,06
852,1963-03-02,1995-04-25,Standard,Bourgogne-Franche-Comté,21
853,1948-07-08,2001-06-07,Premium,Hauts-de-France,59
854,1979-08-18,2016-12-21,Standard,Hauts-de-France,62
