sinistre_id,client_id,date_ouverture,type_sinistre,statut_dossier,montant_estime,date_derniere_action
202501709,4370,2025-02-06,auto,clos,8663.87,2025-05-06
202301710,3772,2023-08-23,auto,clos,3829.95,2024-06-28
202501711,1784,2025-09-06,habitation,en cours,11708.2,2026-04-12
202301712,307,2023-07-18,auto,clos,6644.04,2025-02-18
202501713,4672,2025-05-24,auto,ouvert,4733.48,2026-02-08
202401714,3687,2024-11-23,habitation,clos,6751.53,2024-11-28
202601715,2663,2026-01-14,habitation,en cours,7426.44,2026-02-01
202501716,3867,2025-04-22,habitation,clos,8245.06,2025-09-30
202301717,3699,2023-08-13,habitation,clos,7315.67,2025-11-12
202501718,4972,2025-09-16,auto,ouvert,2052.37,2026-04-07
202301719,168,2023-03-27,auto,clos,8912.33,2025-11-26
202401720,2275,2024-08-31,habitation,clos,2161.94,2025-07-20
202001721,4497,2020-03-29,auto,clos,6571.92,2025-10-23
202501722,2985,2025-11-28,auto,en cours,5879.67,2025-11-30
202401723,1990,2024-11-11,habitation,clos,4077.58,2025-12-08
201701724,1169,2017-06-04,habitation,clos,8413.06,2023-08-05
201301725,4992,2013-10-18,habitation,clos,2257.43,2022-01-19
202601726,1811,2026-02-17,auto,en cours,1617.26,2026-04-18
202401727,2644,2024-04-17,auto,clos,9400.45,2024-10-10
202601728,4243,2026-02-22,auto,en cours,8571.43,2026-03-08
202301729,517,2023-09-17,habitation,clos,12028.61,2024-02-28
201801730,4332,2018-12-04,habitation,clos,3499.05,2025-10-05
202501731,3413,2025-02-10,auto,clos,6811.08,2026-01-29
202601732,3132,2026-01-29,habitation,ouvert,10310.0,2026-04-16
201901733,4435,2019-02-18,auto,clos,14584.22,2019-06-06
202301734,2634,2023-04-13,auto,clos,3980.5,2025-01-06
202001735,3530,2020-12-29,habitation,clos,8926.03,2022-06-15
202601736,2505,2026-01-20,habitation,en cours,1663.05,2026-02-01
202201737,4737,2022-02-22,auto,clos,4091.32,2025-02-23
202101738,1257,2021-06-09,habitation,clos,940.3,2023-06-26
202501739,2805,2025-04-08,habitation,clos,5683.93,2025-04-26
202101740,3418,2021-06-16,habitation,clos,3649.61,2021-09-28
202401741,913,2024-11-27,auto,clos,13265.8,2024-11-29
202601742,655,2026-02-02,auto,en cours,9342.65,2026-03-29
202201743,3224,2022-06-05,habitation,clos,9247.31,2025-08-02
202601744,3991,2026-04-08,auto,ouvert,8304.72,2026-04-12
201601745,3517,2016-05-17,habitation,clos,10333.2,2018-01-16
202601746,978,2026-01-15,auto,en cours,10165.85,2026-02-22
201301747,4710,2013-10-30,habitation,clos,13257.27,2017-05-23
202201748,2942,2022-11-11,auto,clos,3264.82,2024-01-30
202501749,838,2025-01-30,habitation,clos,4687.67,2025-05-14
202201750,1860,2022-10-12,habitation,clos,14031.0,2023-09-27
202601751,719,2026-01-26,auto,en cours,9678.98,2026-03-21
202601752,487,2026-04-17,habitation,ouvert,14056.6,2026-04-19
202101753,1606,2021-11-14,habitation,clos,10881.44,2022-11-13
202201754,3192,2022-05-22,habitation,clos,8746.28,2023-08-05
202501755,2730,2025-08-31,auto,ouvert,4125.55,2026-01-06
202201756,4128,2022-07-31,auto,clos,12110.35,2023-09-02
202301757,4121,2023-02-15,habitation,clos,3260.55,2025-04-03
201801758,1109,2018-11-02,habitation,clos,14262.18,2023-10-18
202301759,4503,2023-10-23,habitation,clos,10151.8,2025-05-11
202401760,2773,2024-02-10,habitation,clos,1797.99,2024-04-30
201801761,4128,2018-12-31,habitation,clos,14897.45,2023-05-24
202401762,3723,2024-09-10,habitation,clos,2796.72,2025-11-13
202401763,757,2024-10-06,auto,clos,4449.81,2026-03-30
202601764,4130,2026-03-29,auto,en cours,14569.74,2026-04-01
202601765,4546,2026-02-07,habitation,en cours,8769.12,2026-02-24
202301766,555,2023-05-21,auto,clos,8256.98,2025-11-27
202501767,4447,2025-12-18,auto,ouvert,14814.54,2026-03-01
202501768,3818,2025-06-24,habitation,ouvert,1156.16,2026-03-10
202201769,4645,2022-06-19,habitation,clos,13374.62,2023-10-07
201801770,4182,2018-12-09,auto,clos,11224.88,2022-11-10
202101771,4945,2021-09-06,auto,clos,6067.96,2023-11-05
202601772,4487,2026-01-29,auto,ouvert,774.43,2026-03-13
202201773,4822,2022-04-03,habitation,clos,4023.7,2022-08-24
202301774,1802,2023-03-21,auto,clos,9681.78,2025-04-01
202301775,3157,2023-12-29,auto,clos,2449.45,2025-04-26
202601776,3147,2026-01-11,habitation,en cours,13852.02,2026-03-20
202501777,4906,2025-02-20,habitation,clos,13169.58,2025-08-14
202201778,630,2022-09-26,auto,clos,12851.3,2024-02-15
201701779,2443,2017-09-18,habitation,clos,1900.25,2022-09-30
202401780,829,2024-06-04,auto,clos,13134.91,2025-05-28
202301781,1252,2023-11-14,auto,clos,1942.08,2025-03-14
202201782,4036,2022-12-19,auto,clos,8585.51,2026-03-31
202001783,2815,2020-01-07,auto,clos,14077.77,2022-02-27
201501784,3576,2015-10-08,habitation,clos,12618.62,2017-03-15
202301785,1340,2023-02-12,auto,clos,13438.49,2025-06-24
202601786,1841,2026-01-18,auto,en cours,5595.01,2026-03-25
202401787,1243,2024-05-10,habitation,clos,11741.63,2026-02-09
201901788,2095,2019-11-22,habitation,clos,6794.17,2020-06-09
202201789,87,2022-08-07,habitation,clos,7542.49,2024-05-25
202101790,577,2021-12-30,habitation,clos,4965.05,2024-11-07
202501791,2910,2025-01-25,auto,clos,12541.24,2025-09-05
202201792,862,2022-10-05,auto,clos,6743.79,2024-10-27
202501793,1402,2025-09-06,auto,en cours,8070.65,2025-10-15
201901794,2623,2019-07-04,auto,clos,597.25,2021-09-05
202101795,3990,2021-10-01,auto,clos,7728.92,2023-04-01
202601796,1145,2026-02-14,habitation,en cours,10003.56,2026-02-14
202601797,4978,2026-03-08,auto,en cours,12839.76,2026-04-14
202601798,1959,2026-04-07,auto,en cours,8807.01,2026-04-10
202301799,1987,2023-03-09,auto,clos,4766.39,2025-09-13
202501800,4554,2025-09-11,habitation,en cours,12399.4,2025-09-22
201901801,861,2019-03-31,habitation,clos,3901.55,2019-04-09
202501802,1489,2025-12-20,auto,en cours,14757.49,2025-12-24
201401803,3455,2014-04-10,habitation,clos,7602.48,2021-02-28
202301804,1650,2023-10-31,habitation,clos,1832.72,2023-12-04
202401805,4971,2024-12-26,habitation,clos,2109.75,2025-06-14
202501806,4134,2025-08-29,auto,ouvert,715.4,2025-08-31
202501807,182,2025-10-26,habitation,en cours,12188.92,2026-02-16
201901808,1096,2019-05-13,auto,clos,6317.09,2022-10-25
202501809,4396,2025-04-14,habitation,clos,5294.75,2025-09-26
202501810,3415,2025-09-30,habitation,en cours,11215.24,2025-10-13
202601811,4420,2026-03-21,auto,en cours,14305.66,2026-04-17
202501812,2471,2025-11-28,habitation,en cours,14091.35,2026-02-24
202001813,4923,2020-07-12,auto,clos,12134.31,2026-01-22
202601814,2875,2026-02-05,auto,en cours,2103.34,2026-03-09
202401815,2252,2024-02-15,auto,clos,5287.46,2026-03-29
201901816,4162,2019-06-30,habitation,clos,11578.66,2019-09-29
202101817,1024,2021-12-16,auto,clos,11998.35,2023-10-01
202501818,2625,2025-03-06,auto,clos,13002.83,2025-06-16
202301819,47,2023-11-01,habitation,clos,10147.84,2024-01-23
202201820,1411,2022-06-15,habitation,clos,8033.28,2023-03-17
202301821,3690,2023-07-27,habitation,clos,5051.94,2025-02-11
201501822,1636,2015-08-01,habitation,clos,7966.69,2020-06-17
201201823,1408,2012-09-20,habitation,clos,1169.25,2012-12-04
201201824,581,2012-04-16,habitation,clos,10416.56,2015-02-17
202601825,4052,2026-02-14,auto,en cours,5003.68,2026-03-15
202301826,305,2023-12-06,auto,clos,564.92,2025-06-12
202501827,2070,2025-12-04,auto,en cours,4047.0,2026-04-11
202001828,2272,2020-06-12,auto,clos,9709.13,2022-10-28
202501829,306,2025-07-12,habitation,en cours,11893.98,2026-02-11
202501830,2493,2025-05-11,habitation,en cours,9074.7,2025-08-21
202101831,2113,2021-05-07,habitation,clos,1091.33,2024-04-20
202301832,2771,2023-05-11,habitation,clos,6639.19,2023-07-24
202001833,1242,2020-06-09,habitation,clos,9253.66,2022-02-26
201501834,4333,2015-01-29,auto,clos,12525.39,2020-10-29
201801835,2588,2018-08-16,auto,clos,11929.15,2020-02-22
202201836,1433,2022-12-22,habitation,clos,11048.58,2025-02-16
202501837,4198,2025-09-23,auto,en cours,8967.7,2025-12-26
202401838,2309,2024-02-10,habitation,clos,7205.08,2025-01-20
202501839,657,2025-02-18,auto,clos,11520.49,2025-06-05
201901840,661,2019-12-17,habitation,clos,787.24,2020-03-26
201801841,2869,2018-04-06,habitation,clos,7684.22,2023-10-24
202501842,2508,2025-09-16,habitation,ouvert,13867.03,2025-11-04
202401843,3047,2024-07-30,habitation,clos,9969.46,2024-12-30
202301844,4166,2023-11-22,auto,clos,9000.04,2025-12-17
202301845,2063,2023-03-01,habitation,clos,4734.72,2025-10-02
202601846,2720,2026-04-19,habitation,en cours,11655.14,2026-04-19
201901847,1516,2019-03-28,auto,clos,10502.22,2024-03-28
201901848,2872,2019-01-13,habitation,clos,8078.34,2026-02-04
201901849,2257,2019-04-06,auto,clos,6543.03,2021-07-24
201601850,1028,2016-10-29,habitation,clos,11283.71,2018-03-08
201901851,3662,2019-03-30,habitation,clos,3902.05,2023-09-16
202101852,4760,2021-08-29,habitation,clos,4112.59,2025-04-26
202301853,2827,2023-01-26,habitation,clos,8255.81,2025-09-11
201601854,3176,2016-06-30,habitation,clos,10311.15,2024-07-27
202501855,817,2025-09-13,habitation,en cours,1346.9,2026-04-18
202301856,1853,2023-11-18,habitation,clos,495.23,2025-06-29
202601857,2288,2026-02-20,auto,en cours,461.3,2026-04-12
202201858,424,2022-12-18,habitation,clos,5094.22,2026-03-19
202201859,1533,2022-08-09,auto,clos,2395.46,2023-07-07
202301860,1589,2023-04-06,habitation,clos,7699.76,2024-08-14
202501861,2385,2025-11-03,habitation,en cours,4267.81,2026-01-23
202501862,896,2025-12-04,habitation,en cours,8473.11,2026-04-01
201401863,4000,2014-12-03,habitation,clos,13095.0,2017-07-08
201201864,573,2012-05-05,habitation,clos,1452.36,2012-10-30
202401865,1261,2024-12-30,auto,clos,431.44,2025-09-29
201701866,2116,2017-07-31,habitation,clos,8290.55,2020-08-26
201001867,1413,2010-05-11,auto,clos,6730.01,2014-04-17
202501868,4056,2025-07-09,auto,en cours,4098.82,2026-01-26
202601869,3369,2026-03-29,habitation,en cours,12342.99,2026-04-18
202601870,4716,2026-01-10,auto,ouvert,3072.7,2026-04-04
202501871,4801,2025-11-14,habitation,en cours,4884.85,2026-01-15
202001872,281,2020-05-16,habitation,clos,4455.18,2022-11-24
201801873,1810,2018-09-01,habitation,clos,12446.56,2025-04-17
202401874,1561,2024-05-28,habitation,clos,12058.23,2024-10-12
202601875,3577,2026-03-02,habitation,en cours,9498.26,2026-03-20
202601876,1501,2026-04-12,habitation,en cours,14411.45,2026-04-12
202001877,3685,2020-02-26,auto,clos,13758.9,2022-04-01
202501878,3651,2025-09-29,habitation,en cours,812.96,2026-01-01
202501879,3801,2025-01-17,auto,clos,10396.37,2026-03-15
201901880,4147,2019-05-04,habitation,clos,12529.0,2019-06-24
202301881,2707,2023-09-28,auto,clos,4749.27,2025-02-11
202601882,2008,2026-02-12,auto,ouvert,7680.03,2026-03-27
201501883,1731,2015-02-15,auto,clos,13870.34,2023-10-25
202501884,4042,2025-11-21,auto,en cours,7694.44,2026-04-15
202501885,1709,2025-02-08,auto,clos,9536.53,2025-11-15
202601886,3963,2026-03-06,auto,en cours,897.72,2026-03-30
202301887,1979,2023-06-20,habitation,clos,10193.75,2025-04-10
201601888,2495,2016-09-28,habitation,clos,5721.83,2021-03-15
202301889,2731,2023-11-20,auto,clos,6254.1,2024-09-07
202401890,1259,2024-07-31,habitation,clos,2043.85,2026-02-26
202601891,3785,2026-02-07,auto,en cours,8883.96,2026-04-10
202101892,2375,2021-03-02,habitation,clos,12184.43,2026-03-21
202201893,354,2022-04-16,habitation,clos,3484.96,2023-10-06
202101894,1706,2021-12-15,habitation,clos,267.53,2023-06-29
201401895,2487,2014-07-20,auto,clos,7909.43,2022-01-21
201501896,1734,2015-01-13,auto,clos,5175.55,2024-03-08
202401897,420,2024-09-03,habitation,clos,10148.05,2025-09-16
202501898,4483,2025-12-14,auto,en cours,1308.44,2026-02-02
202401899,4912,2024-11-27,auto,clos,14904.06,2026-02-06
202601900,3610,2026-02-21,habitation,ouvert,4594.45,2026-03-09
202501901,1874,2025-10-01,habitation,en cours,9197.04,2026-03-02
201401902,4460,2014-06-01,auto,clos,14353.71,2025-12-17
202101903,2344,2021-05-09,auto,clos,10585.05,2023-01-27
202601904,3609,2026-02-28,habitation,en cours,3582.43,2026-04-02
202401905,4581,2024-11-20,auto,clos,7038.01,2025-03-25
202601906,961,2026-01-24,habitation,en cours,10140.68,2026-03-09
202601907,4841,2026-03-19,habitation,en cours,7440.13,2026-04-02
202601908,2550,2026-03-23,habitation,en cours,13397.87,2026-03-30
201801909,4589,2018-10-27,auto,clos,8048.16,2019-10-22
202501910,2150,2025-10-24,habitation,en cours,13689.84,2026-03-14
202601911,1192,2026-04-20,auto,en cours,10425.1,2026-04-20
202401912,2846,2024-09-22,auto,clos,2571.04,2026-02-12
202501913,4505,2025-09-01,auto,en cours,10856.25,2026-04-02
202601914,3453,2026-02-20,auto,en cours,9359.41,2026-04-10
202401915,2409,2024-09-14,habitation,clos,12205.69,2026-01-14
201601916,61,2016-07-07,auto,clos,9848.29,2024-04-27
202401917,1199,2024-09-26,auto,clos,11712.92,2025-10-29
202401918,3949,2024-03-22,habitation,clos,11548.49,2024-06-23
202301919,1189,2023-11-15,habitation,clos,6328.14,2026-02-03
202001920,3167,2020-04-18,auto,clos,4895.31,2025-12-06
201901921,1574,2019-12-29,auto,clos,9000.4,2022-06-19
202501922,4885,2025-01-22,auto,clos,1369.76,2025-02-13
201601923,3383,2016-10-18,auto,clos,3575.46,2024-08-05
202101924,3582,2021-02-08,habitation,clos,4338.42,2022-01-01
202401925,1164,2024-08-29,habitation,clos,3504.53,2025-06-12
202101926,1144,2021-08-08,habitation,clos,9330.11,2021-09-20
201601927,4474,2016-07-01,habitation,clos,8141.68,2024-01-20
201101928,1471,2011-05-12,auto,clos,661.07,2026-04-14
202101929,727,2021-10-21,auto,clos,9061.08,2024-03-26
202401930,2158,2024-10-07,auto,clos,1870.14,2025-08-07
202001931,2554,2020-02-26,auto,clos,1808.87,2022-09-02
202501932,2688,2025-06-07,auto,en cours,10612.86,2026-04-02
202501933,1799,2025-09-06,auto,en cours,2458.22,2026-03-18
202101934,2919,2021-04-24,habitation,clos,5496.11,2024-05-31
202501935,3145,2025-12-26,habitation,en cours,1388.7,2026-02-11
202401936,907,2024-03-16,habitation,clos,14752.59,2024-04-07
201901937,491,2019-08-23,auto,clos,10812.82,2026-01-16
202401938,3742,2024-04-28,habitation,clos,8186.4,2024-08-03
202601939,3024,2026-02-02,auto,en cours,4517.57,2026-02-12
202001940,4842,2020-01-03,habitation,clos,2628.7,2025-02-07
202101941,870,2021-09-17,habitation,clos,4608.71,2023-04-11
202401942,4463,2024-08-31,auto,clos,12097.48,2025-05-27
202301943,299,2023-11-17,habitation,clos,266.43,2025-01-18
202601944,4211,2026-02-26,habitation,en cours,11399.86,2026-04-04
202301945,903,2023-12-08,auto,clos,3115.71,2023-12-09
202201946,1136,2022-11-28,habitation,clos,12923.79,2023-03-05
202101947,3042,2021-05-10,habitation,clos,4738.86,2024-07-20
202101948,4612,2021-08-27,auto,clos,8604.66,2023-03-13
201801949,1025,2018-11-21,auto,clos,11782.57,2025-03-16
202401950,2772,2024-05-09,auto,clos,5017.97,2025-09-15
202001951,3842,2020-02-09,auto,clos,9763.31,2020-10-31
201801952,2654,2018-06-24,habitation,clos,7636.13,2024-12-27
202301953,4060,2023-09-08,auto,clos,2846.75,2024-05-04
202501954,1322,2025-08-25,auto,en cours,862.18,2025-10-31
201301955,1552,2013-05-30,auto,clos,3653.25,2013-09-22
202301956,3274,2023-07-24,auto,clos,845.77,2024-01-09
202501957,1584,2025-09-23,habitation,ouvert,1163.14,2026-03-03
202501958,169,2025-09-02,habitation,en cours,12930.22,2026-03-10
202601959,804,2026-02-04,auto,ouvert,6126.92,2026-04-11
202501960,1078,2025-01-24,habitation,clos,5492.11,2025-02-07
202601961,4736,2026-01-26,auto,ouvert,982.54,2026-03-24
202501962,726,2025-07-07,habitation,ouvert,10910.47,2025-09-12
202301963,897,2023-03-06,auto,clos,6087.02,2023-09-11
202501964,3329,2025-05-13,auto,en cours,11630.96,2025-09-27
202401965,2300,2024-12-21,habitation,clos,6041.69,2025-04-13
202601966,803,2026-03-01,auto,en cours,13180.7,2026-04-20
202501967,1094,2025-09-15,habitation,en cours,3286.38,2026-02-21
202501968,4040,2025-06-09,auto,ouvert,7772.26,2025-08-21
201701969,4577,2017-05-22,habitation,clos,2898.43,2025-05-06
201801970,890,2018-01-24,auto,clos,14409.74,2025-11-02
202401971,3027,2024-04-21,habitation,clos,400.36,2024-09-14
202601972,3225,2026-04-14,habitation,ouvert,5036.24,2026-04-18
202101973,1009,2021-04-24,auto,clos,9313.49,2025-08-08
202101974,3205,2021-10-19,habitation,clos,9810.14,2025-06-28
202301975,3474,2023-09-30,auto,clos,4358.27,2025-09-16
202201976,4079,2022-06-11,auto,clos,3566.92,2023-01-22
201301977,259,2013-11-14,auto,clos,10041.25,2014-06-19
202501978,2831,2025-11-23,auto,ouvert,2188.33,2026-02-18
202401979,2159,2024-05-13,habitation,clos,1557.75,2024-11-19
201801980,3365,2018-11-11,auto,clos,9693.0,2020-02-28
202601981,580,2026-02-07,habitation,en cours,8337.52,2026-02-15
202001982,4781,2020-01-20,auto,clos,396.61,2025-06-12
202401983,3269,2024-12-20,habitation,clos,3700.1,2026-04-09
201801984,1858,2018-12-19,auto,clos,5398.51,2020-06-29
202201985,158,2022-05-02,auto,clos,4839.5,2023-03-01
202301986,3108,2023-10-15,habitation,clos,10434.4,2025-08-26
202501987,4997,2025-09-26,habitation,en cours,5281.76,2026-03-19
202601988,767,2026-02-16,habitation,ouvert,10727.44,2026-03-09
202301989,4066,2023-04-06,auto,clos,8895.61,2023-11-15
202101990,3973,2021-04-23,habitation,clos,9694.29,2025-06-12
202401991,3654,2024-07-03,habitation,clos,11266.44,2025-08-08
201301992,3689,2013-06-03,auto,clos,2402.08,2025-07-17
202301993,1670,2023-01-08,habitation,clos,4178.28,2023-07-13
202001994,2313,2020-08-20,auto,clos,13060.3,2024-12-12
201601995,3009,2016-06-17,auto,clos,5145.35,2019-06-07
201901996,1976,2019-04-26,auto,clos,13785.72,2025-05-12
201801997,3133,2018-06-04,habitation,clos,6528.19,2024-09-01
202601998,4039,2026-04-20,auto,en cours,2809.19,2026-04-20
202201999,366,2022-01-02,auto,clos,9153.03,2023-01-30
202102000,1827,2021-12-27,habitation,clos,6322.65,2024-11-11
